"url","Contentblock","Contentlink","Contentlink_link","Contentimg","Contentimg_alt","Contentimg_link"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","I'm thoroughly disgusted & this shows you what kind of character this person has. Women of America deserve better #ImwithHer https://twitter.com/HillaryClinton/status/784542470847631360 …","Will Hawkins‏ @WillyTHawkins1; 7 Oct 2016; #ImwithHer; https://twitter.com/HillaryClinton/status/784542470847631360 …","https://twitter.com/WillyTHawkins1; https://twitter.com/WillyTHawkins1/status/784542992774361088; https://twitter.com/hashtag/ImwithHer?src=hash; https://t.co/ux3yv6VXfd","https://pbs.twimg.com/media/CuNBJKFVYAAITLs.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","As bad as the tape was and it made me sick. I hope this is a present. A present of Trump being dunzo! #imwithher https://twitter.com/andyrosebrook/status/784541443155263488 …","🌸 💦 MartaHo 💦 🌸‏ @TCIMAGE_Marta; 7 Oct 2016; #imwithher; https://twitter.com/andyrosebrook/status/784541443155263488 …","https://twitter.com/TCIMAGE_Marta; https://twitter.com/TCIMAGE_Marta/status/784542961866506240; https://twitter.com/hashtag/imwithher?src=hash; https://t.co/rRNsNFjHBU","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","WHAT IS WORSE? . . . #POLL #ELECTION #DEBATE #TRUMPTAPES #THEWALKINGDEAD #IRONFIST #GOTHAM #REBELS #TWD #IMWITHHER #JOEYARNOLDVN","Women For Trump‏ @JoeyArnoldVN; 8 Oct 2016; #POLL; #ELECTION; #DEBATE; #TRUMPTAPES; #THEWALKINGDEAD; #IRONFIST; #GOTHAM; #REBELS; #TWD; #IMWITHHER; #JOEYARNOLDVN","https://twitter.com/JoeyArnoldVN; https://twitter.com/JoeyArnoldVN/status/784905394967629824; https://twitter.com/hashtag/POLL?src=hash; https://twitter.com/hashtag/ELECTION?src=hash; https://twitter.com/hashtag/DEBATE?src=hash; https://twitter.com/hashtag/TRUMPTAPES?src=hash; https://twitter.com/hashtag/THEWALKINGDEAD?src=hash; https://twitter.com/hashtag/IRONFIST?src=hash; https://twitter.com/hashtag/GOTHAM?src=hash; https://twitter.com/hashtag/REBELS?src=hash; https://twitter.com/hashtag/TWD?src=hash; https://twitter.com/hashtag/IMWITHHER?src=hash; https://twitter.com/hashtag/JOEYARNOLDVN?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","#ImWithHer #HillaryForPresident Supporting #Hillary because you're #NeverTrump? Please consider this candidate:https://youtu.be/owFiVPVn8YA","HonestLibertarian‏ @LibertarianWit; 8 Oct 2016; #ImWithHer; #HillaryForPresident; #Hillary; #NeverTrump; https://youtu.be/owFiVPVn8YA","https://twitter.com/LibertarianWit; https://twitter.com/LibertarianWit/status/784905393214517248; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/HillaryForPresident?src=hash; https://twitter.com/hashtag/Hillary?src=hash; https://twitter.com/hashtag/NeverTrump?src=hash; https://t.co/ExWGHup8ly","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Remember when Bill caught @HillaryClinton with a space alien? #ImWithHer pic.twitter.com/BfEXguAjNP","Kopjak‏ @kopjak; 8 Oct 2016; @HillaryClinton; #ImWithHer; pic.twitter.com/BfEXguAjNP","https://twitter.com/kopjak; https://twitter.com/kopjak/status/784906004202827776; https://twitter.com/HillaryClinton; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/BfEXguAjNP","https://pbs.twimg.com/media/CuSL2UrVYAAV-MV.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","I'm so tired of the ignorance that comes from Hillary haters and Trump supporters. #DoubleStandard #NeverTrump #ImWithHer pic.twitter.com/86Oc1zdKEs","Amber‏ @OneNastyWoman; 8 Oct 2016; #DoubleStandard; #NeverTrump; #ImWithHer; pic.twitter.com/86Oc1zdKEs","https://twitter.com/OneNastyWoman; https://twitter.com/OneNastyWoman/status/784905827371012096; https://twitter.com/hashtag/DoubleStandard?src=hash; https://twitter.com/hashtag/NeverTrump?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/86Oc1zdKEs","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Pence should be in a lab coat auditioning for the Third Reich just for his actions against planned parenthood alone. #ImWithHer","TheSportingSnarf.com‏ @ElSportingSnarf; 8 Oct 2016; #ImWithHer","https://twitter.com/ElSportingSnarf; https://twitter.com/ElSportingSnarf/status/784905928718114816; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Hillary Clinton is probably laughing so much right now. #imwithher","Darku J‏ @Darku_J; 8 Oct 2016; #imwithher","https://twitter.com/Darku_J; https://twitter.com/Darku_J/status/784906209707061248; https://twitter.com/hashtag/imwithher?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Get out and vote for @theDemocrats cause they’ll have your back now and later! http://ln.is/www.iwillvote.com/8sbx6 … #ImWithHer @HillaryClinton #Election","TheSportingSnarf.com‏ @ElSportingSnarf; 8 Oct 2016; @theDemocrats; http://ln.is/www.iwillvote.com/8sbx6 …; #ImWithHer; @HillaryClinton; #Election","https://twitter.com/ElSportingSnarf; https://twitter.com/ElSportingSnarf/status/784906197799407617; https://twitter.com/TheDemocrats; https://t.co/vnl3dkmeCq; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/HillaryClinton; https://twitter.com/hashtag/Election?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","I should be a GOP voter: SWW, vet, didn't go to coll. until 28, single mom. They disgust me & always have! #IWillVote #ExpectUs #ImWithHer https://twitter.com/NerdyWonka/status/784750342734962688 …","schorri‏ @schorricaufield; 8 Oct 2016; #IWillVote; #ExpectUs; #ImWithHer; https://twitter.com/NerdyWonka/status/784750342734962688 …","https://twitter.com/schorricaufield; https://twitter.com/schorricaufield/status/784906191646228480; https://twitter.com/hashtag/IWillVote?src=hash; https://twitter.com/hashtag/ExpectUs?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/hEOiNedPMt","https://pbs.twimg.com/tweet_video_thumb/CuP9jO4VMAAYoby.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","If you live in Arizona and voting for Hillary be sure to also vote for @Ann_Kirkpatrick to back her up in the Senate. #AZSen #ImWithHer","Mike Williams‏ @drummike2012; 8 Oct 2016; @Ann_Kirkpatrick; #AZSen; #ImWithHer","https://twitter.com/drummike2012; https://twitter.com/drummike2012/status/784906125720387588; https://twitter.com/Ann_Kirkpatrick; https://twitter.com/hashtag/AZSen?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","GOP have chained themselves to the Titanic. Bon voyage, creeps! #ImWithHer https://twitter.com/starpass2/status/784893228877246464 …","Jennifur‏ @FurForceFive; 8 Oct 2016; #ImWithHer; https://twitter.com/starpass2/status/784893228877246464 …","https://twitter.com/FurForceFive; https://twitter.com/FurForceFive/status/784906102647336964; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/BfgKXAoKZt","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","@HillaryClinton is exactly the leader we need and the public servant we deserve we should be glad she is running for office! #ImWithHer https://twitter.com/riotwomennn/status/784853620445458432 …","Augustina Elizabeth‏ @Augustinam; 8 Oct 2016; @HillaryClinton; #ImWithHer; https://twitter.com/riotwomennn/status/784853620445458432 …","https://twitter.com/Augustinam; https://twitter.com/Augustinam/status/784906077489856512; https://twitter.com/HillaryClinton; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/lfjQK2e2x0","https://pbs.twimg.com/amplify_img/656524813960265728/VGXiSKzi?format=jpg&name=640x360","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Oh my lord. Crying over here. #ImWithHer https://twitter.com/hillaryclinton/status/784845517025140736 …","Emily Beck‏ @embesq; 8 Oct 2016; #ImWithHer; https://twitter.com/hillaryclinton/status/784845517025140736 …","https://twitter.com/embesq; https://twitter.com/embesq/status/784906060754714624; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/NUTFUxHZHG","https://pbs.twimg.com/media/CuRUS4DWEAE0yak.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","So proud to say #ImWithHer & the early ballots arrive soon & #PencilsSharpenedToVoteHillaryhttp://hrc.io/2dngxJG","Lilia‏ @ASULilia; 8 Oct 2016; #ImWithHer; #PencilsSharpenedToVoteHillary; http://hrc.io/2dngxJG","https://twitter.com/ASULilia; https://twitter.com/ASULilia/status/784906037396549632; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/PencilsSharpenedToVoteHillary?src=hash; https://t.co/mmzJlLqf8p","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","They've been saying far worse for years. Trump himself has called for her assassination twice this year! #ImWithHer #DumpTrumphttps://twitter.com/jonvoight/status/784896094924713984 …","Sonia‏ @SoniaTCU; 8 Oct 2016; #ImWithHer; #DumpTrump; https://twitter.com/jonvoight/status/784896094924713984 …","https://twitter.com/SoniaTCU; https://twitter.com/SoniaTCU/status/784905966802251776; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/DumpTrump?src=hash; https://t.co/IBHa1epTxt","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Hillary took money from & was a board member of company dealing w/ISIS https://twitter.com/Democrat_4Trump/status/784490344813506561?s=09 … … #ImWithHer https://twitter.com/KateeBar/status/784905286620413952 …","tom nichols‏ @mrtom3560; 8 Oct 2016; https://twitter.com/Democrat_4Trump/status/784490344813506561?s=09 …; #ImWithHer; https://twitter.com/KateeBar/status/784905286620413952 …","https://twitter.com/mrtom3560; https://twitter.com/mrtom3560/status/784905918291009537; https://t.co/L9LbUjwAH8; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/WWhjBHb7Du","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","save your ""shame"" talk for the Trumps. Neither one are fit to live in the White House. #NeverTrump #DumpTrump #ImWithHer","S. Dey‏ @SecretLee_; 8 Oct 2016; @RjGimbal; #NeverTrump; #DumpTrump; #ImWithHer","https://twitter.com/SecretLee_; https://twitter.com/SecretLee_/status/784905865069367296; https://twitter.com/RjGimbal; https://twitter.com/hashtag/NeverTrump?src=hash; https://twitter.com/hashtag/DumpTrump?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","#ImWithHer #HesAPig RNC halts Victory project work for Trumphttp://politi.co/2e2rTrJ","Amy Dugan‏ @AmyDugan; 8 Oct 2016; #ImWithHer; #HesAPig; http://politi.co/2e2rTrJ","https://twitter.com/AmyDugan; https://twitter.com/AmyDugan/status/784905831460372480; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/HesAPig?src=hash; https://t.co/BdWn3KCxzC","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","His younger years????? Trump was 60 years old!!! #DumpTrump #ImWithHer #RapeCulture #StrongerTogether #TrumpTapeshttps://twitter.com/jonvoight/status/784896055083098112 …","Sonia‏ @SoniaTCU; 8 Oct 2016; #DumpTrump; #ImWithHer; #RapeCulture; #StrongerTogether; #TrumpTapes; https://twitter.com/jonvoight/status/784896055083098112 …","https://twitter.com/SoniaTCU; https://twitter.com/SoniaTCU/status/784905638182727680; https://twitter.com/hashtag/DumpTrump?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/RapeCulture?src=hash; https://twitter.com/hashtag/StrongerTogether?src=hash; https://twitter.com/hashtag/TrumpTapes?src=hash; https://t.co/uAf9l2RLWf","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Now I'm not saying all Trump's supporters are misogynistic racists, just that all misogynistic racists support Trump. #Imwithher","Nicolette Trent‏ @horrorfiend89; 8 Oct 2016; #Imwithher","https://twitter.com/horrorfiend89; https://twitter.com/horrorfiend89/status/784905630037356544; https://twitter.com/hashtag/Imwithher?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","#ImWithHer #HesAPig Melania Trump Says Donald Trump's Words Are ""Unacceptable and Offensive"" http://www.hollywoodreporter.com/news/melania-trump-statement-trump-tape-936589 … via @thr","Amy Dugan‏ @AmyDugan; 8 Oct 2016; #ImWithHer; #HesAPig; http://www.hollywoodreporter.com/news/melania-trump-statement-trump-tape-936589 …; @thr","https://twitter.com/AmyDugan; https://twitter.com/AmyDugan/status/784905626933604357; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/HesAPig?src=hash; https://t.co/OGPqmQ8Zb1; https://twitter.com/THR","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","#ImWithHer #HesAPig donald Trump to Howard Stern: It's okay to call my daughter a 'piece of ass' @CNNPolitics http://cnn.it/2d2PBON","Amy Dugan‏ @AmyDugan; 8 Oct 2016; #ImWithHer; #HesAPig; @CNNPolitics; http://cnn.it/2d2PBON","https://twitter.com/AmyDugan; https://twitter.com/AmyDugan/status/784905365234352128; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/HesAPig?src=hash; https://twitter.com/CNNPolitics; https://t.co/A37Z8abFrm","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","In an unprecedented turn of events, Earth has officially endorsed the Democratic presidential nominee. #ImWithHer pic.twitter.com/uS2WtYajgT","koulideas‏ @koulideas; 8 Oct 2016; #ImWithHer; pic.twitter.com/uS2WtYajgT","https://twitter.com/koulideas; https://twitter.com/koulideas/status/784905354840674304; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/uS2WtYajgT","https://pbs.twimg.com/media/CuSLO7pVUAAvYcB.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","This woman is #MoreElectableThanTrump #imwithher #gadems #newdayga #gablue2016pic.twitter.com/ytLblPm52M","M. Thomas White, II‏ @MThomaswhite14; 8 Oct 2016; #MoreElectableThanTrump; #imwithher; #gadems; #newdayga; #gablue2016; pic.twitter.com/ytLblPm52M","https://twitter.com/MThomaswhite14; https://twitter.com/MThomaswhite14/status/784905316957876224; https://twitter.com/hashtag/MoreElectableThanTrump?src=hash; https://twitter.com/hashtag/imwithher?src=hash; https://twitter.com/hashtag/gadems?src=hash; https://twitter.com/hashtag/newdayga?src=hash; https://twitter.com/hashtag/gablue2016?src=hash; https://t.co/ytLblPm52M","https://pbs.twimg.com/media/CuSLFtZW8AAZoIX.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Yet another D-lister that I had to google. Does Trump have anyone we've heard of backing him? #ImWithHer https://twitter.com/RobinEnochs/status/784028657803112448 …","Eva Stonz‏ @StonZMGMT; 8 Oct 2016; #ImWithHer; https://twitter.com/RobinEnochs/status/784028657803112448 …","https://twitter.com/StonZMGMT; https://twitter.com/StonZMGMT/status/784905312264269824; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/JprbeaoO3S","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Consider his position on Planned Parenthood and LGBT rights #ImWithHer https://twitter.com/dailykos/status/784881880436965376 …","Connie White‏ @conniewhitehome; 8 Oct 2016; #ImWithHer; https://twitter.com/dailykos/status/784881880436965376 …","https://twitter.com/conniewhitehome; https://twitter.com/conniewhitehome/status/784905259831275520; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/mbkWXh6py5","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Hillary's not a sexual predator, she just helps to cover for her sex predator husband #ImWithHer","R. Charles‏ @RhettCharles; 8 Oct 2016; #ImWithHer","https://twitter.com/RhettCharles; https://twitter.com/RhettCharles/status/784905247164473344; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","#Hillary2016 #ImWithHer @HillaryClinton #CorruptGov #ClintonMafia #MediaBias @GOP Sold Out #DemsPlayDirtyhttps://twitter.com/joseph12xu/status/784563305713197056 …","Lisa Jakub‏ @jakub_lisa; 8 Oct 2016; #Hillary2016; #ImWithHer; @HillaryClinton; #CorruptGov; #ClintonMafia; #MediaBias; @GOP; #DemsPlayDirty; https://twitter.com/joseph12xu/status/784563305713197056 …","https://twitter.com/jakub_lisa; https://twitter.com/jakub_lisa/status/784905179133014016; https://twitter.com/hashtag/Hillary2016?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/HillaryClinton; https://twitter.com/hashtag/CorruptGov?src=hash; https://twitter.com/hashtag/ClintonMafia?src=hash; https://twitter.com/hashtag/MediaBias?src=hash; https://twitter.com/GOP; https://twitter.com/hashtag/DemsPlayDirty?src=hash; https://t.co/nnV7QjdseW","https://pbs.twimg.com/media/CuNUIrLWcAAfZyQ.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","He could have easily been talking about your daughter you misogynist asshole! #Hillary2016 #ImWithHer https://twitter.com/jonvoight/status/784896055083098112 …","Randy Haas‏ @Randy_Haas; 8 Oct 2016; #Hillary2016; #ImWithHer; https://twitter.com/jonvoight/status/784896055083098112 …","https://twitter.com/Randy_Haas; https://twitter.com/Randy_Haas/status/784905172942196736; https://twitter.com/hashtag/Hillary2016?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/6e1Pq83ep8","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","@realDonaldTrump @FoxNews @CNN @MSNBC @CBSThisMorning @JoeNBC @TODAYshow Hmmmm! Is this true?? @GOP #ImWithHer @HillaryClintonhttps://twitter.com/arimelber/status/784824652061368320 …","Mitch‏ @NotABlindTrust; 8 Oct 2016; @realDonaldTrump; @FoxNews; @CNN; @MSNBC; @CBSThisMorning; @JoeNBC; @TODAYshow; @GOP; #ImWithHer; @HillaryClinton; https://twitter.com/arimelber/status/784824652061368320 …","https://twitter.com/NotABlindTrust; https://twitter.com/NotABlindTrust/status/784905122212175873; https://twitter.com/realDonaldTrump; https://twitter.com/FoxNews; https://twitter.com/CNN; https://twitter.com/MSNBC; https://twitter.com/CBSThisMorning; https://twitter.com/JoeNBC; https://twitter.com/TODAYshow; https://twitter.com/GOP; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/HillaryClinton; https://t.co/xhZbE8Knmg","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Which is why #EveryVoteCounts #ImWithHer https://twitter.com/tvmojoe/status/784904800966094848 …","Sportsfan12921 🏳️‍🌈‏ @sportsfan12921; 8 Oct 2016; #EveryVoteCounts; #ImWithHer; https://twitter.com/tvmojoe/status/784904800966094848 …","https://twitter.com/sportsfan12921; https://twitter.com/sportsfan12921/status/784905062044794881; https://twitter.com/hashtag/EveryVoteCounts?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/l6a2ZAziKF","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Can we just take a moment and appreciate how important this is!!!! #imwithher https://twitter.com/lifefacts/status/784887366209118209 …","Meagan Duzant‏ @meaganlouann; 8 Oct 2016; #imwithher; https://twitter.com/lifefacts/status/784887366209118209 …","https://twitter.com/meaganlouann; https://twitter.com/meaganlouann/status/784905005077716992; https://twitter.com/hashtag/imwithher?src=hash; https://t.co/SbtwQiFBAr","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","A voice to a community of people who are voiceless. #ImWithHer https://twitter.com/hillaryclinton/status/784845517025140736 …","Linda - Beautiful‏ @Ballieball; 8 Oct 2016; #ImWithHer; https://twitter.com/hillaryclinton/status/784845517025140736 …","https://twitter.com/Ballieball; https://twitter.com/Ballieball/status/784904944017027072; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/BAQnxOJVME","https://pbs.twimg.com/media/CuRUS4DWEAE0yak.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Let yourself be free and believe in yourself, because everyone has something they care about, something they love #ImWithHer @HillaryClinton","TheSportingSnarf.com‏ @ElSportingSnarf; 8 Oct 2016; #ImWithHer; @HillaryClinton","https://twitter.com/ElSportingSnarf; https://twitter.com/ElSportingSnarf/status/784904925293735936; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/HillaryClinton","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Ouch.. #ImWithHer >>WIKILEAKS BOMBSHELL: Racist Hillary Trashes African Americans – Calls Them Losers https://shar.es/1EfyFA","EP‏ @JonnybeHood; 8 Oct 2016; #ImWithHer; https://shar.es/1EfyFA","https://twitter.com/JonnybeHood; https://twitter.com/JonnybeHood/status/784904899926560768; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/eslUQrZGmt","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Someone worse than Trump...no, my mind won't let me go there. #ImWithHer","Amy Danko‏ @FebWriter; 8 Oct 2016; @cnbintucson; @DavidCornDC; @DrDinD; #ImWithHer","https://twitter.com/FebWriter; https://twitter.com/FebWriter/status/784904832675028993; https://twitter.com/cnbintucson; https://twitter.com/DavidCornDC; https://twitter.com/DrDinD; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","@HillaryClinton Looks like we can add @realDonaldTrump into that ""basket of deplorable's"" #ImWithHer","OAKLAND Athletics!!!‏ @vargas0516; 8 Oct 2016; @HillaryClinton; @realDonaldTrump; #ImWithHer","https://twitter.com/vargas0516; https://twitter.com/vargas0516/status/784904706271305728; https://twitter.com/HillaryClinton; https://twitter.com/realDonaldTrump; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","#MikePence Ladies and Gentlemen. SCARY AS SHIT #NeverTrump #ImWithHer #LGBT #LGBTQhttps://twitter.com/mic/status/784892164731985920 …","HMChi‏ @HSMChicago; 8 Oct 2016; #MikePence; #NeverTrump; #ImWithHer; #LGBT; #LGBTQ; https://twitter.com/mic/status/784892164731985920 …","https://twitter.com/HSMChicago; https://twitter.com/HSMChicago/status/784904695223582724; https://twitter.com/hashtag/MikePence?src=hash; https://twitter.com/hashtag/NeverTrump?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/LGBT?src=hash; https://twitter.com/hashtag/LGBTQ?src=hash; https://t.co/bvBzpGQIle","https://pbs.twimg.com/ext_tw_video_thumb/784891977984774145/pu/img/aLP1L-VOmMl9czAX.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","#ImWithHer because I am beyond done with him.","M L E‏ @MarieMisch; 8 Oct 2016; #ImWithHer","https://twitter.com/MarieMisch; https://twitter.com/MarieMisch/status/784904623303843841; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","#ImWithHer So Hillary admits to having a public and private opinion, meaning many of her public policies are lies? pic.twitter.com/P0gt79A25i","PZT‏ @Phin_48; 8 Oct 2016; #ImWithHer; pic.twitter.com/P0gt79A25i","https://twitter.com/Phin_48; https://twitter.com/Phin_48/status/784904335843069952; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/P0gt79A25i","https://pbs.twimg.com/media/CuNsMb0W8AEt7r6.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","One of Hillary's biggest ""failures"" became a win with CHIP! Thousands of kids are insured thanks to her, even today. #ImWithHer","Elle‏ @elle_on_earth; 8 Oct 2016; @Ragcha; @gawaragcha; #ImWithHer","https://twitter.com/elle_on_earth; https://twitter.com/elle_on_earth/status/784904319120187392; https://twitter.com/Ragcha; https://twitter.com/gawaragcha; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","Donald and Billy on the Bus - An excellent piece that speaks to every female #DumpTrump #NeverTrump #ImWithHer http://nyti.ms/2dNvYym","Angel Hamane‏ @angel_hamane; 8 Oct 2016; #DumpTrump; #NeverTrump; #ImWithHer; http://nyti.ms/2dNvYym","https://twitter.com/angel_hamane; https://twitter.com/angel_hamane/status/784904306545655808; https://twitter.com/hashtag/DumpTrump?src=hash; https://twitter.com/hashtag/NeverTrump?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/gSS3BXZ4dJ","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-08%20until%3A2016-10-09&src=typd&lang=en","So..Bill Pruitt, a producer on Apprentice S1&2, says there's more. WAIT. I gotta get my popcorn. Please release some tomorrow pm #ImWithHer","Barb ¯\_(ツ)_/¯‏ @barb_hill; 8 Oct 2016; #ImWithHer","https://twitter.com/barb_hill; https://twitter.com/barb_hill/status/784904296596967424; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
