"url","Contentblock","Contentlink","Contentlink_link","Contentimg","Contentimg_alt","Contentimg_link"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","RT. @JoyAnnReid @Lawrence @maddow @nytimes @washingtonpost @HillaryClinton Need we say more? #NeverTrump #ImWithHer https://twitter.com/sheena_8886/status/774690206695854080 …","WakeMeWhenItsOver‏ @Brogyrl; 10 Sep 2016; @JoyAnnReid; @Lawrence; @maddow; @nytimes; @washingtonpost; @HillaryClinton; #NeverTrump; #ImWithHer; https://twitter.com/sheena_8886/status/774690206695854080 …","https://twitter.com/Brogyrl; https://twitter.com/Brogyrl/status/774757027834896384; https://twitter.com/JoyAnnReid; https://twitter.com/Lawrence; https://twitter.com/maddow; https://twitter.com/nytimes; https://twitter.com/washingtonpost; https://twitter.com/HillaryClinton; https://twitter.com/hashtag/NeverTrump?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/ET0kqJB9ig","https://pbs.twimg.com/profile_images/852332112816504832/01OfKXtO_bigger.jpg; https://pbs.twimg.com/media/CsBAnmiUMAAvg_l.jpg; https://pbs.twimg.com/media/CsBAnutUAAALIz1.jpg; https://pbs.twimg.com/media/CsBAn7iUEAAxGJs.jpg; https://pbs.twimg.com/media/CsBAn9LVIAAOv86.jpg","; ; ; ; ","https://twitter.com/Brogyrl; ; ; ; "
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","Trump is so prejudiced he has insulted almost everyone in the USA! #ImWithHer","Deb Wright‏ @rosewood54; 10 Sep 2016; #ImWithHer","https://twitter.com/rosewood54; https://twitter.com/rosewood54/status/774756900604870656; https://twitter.com/hashtag/ImWithHer?src=hash","https://pbs.twimg.com/profile_images/704485252635488256/XwLbDtQL_bigger.jpg","","https://twitter.com/rosewood54"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","I can't be bought on that. I can't believe uneducated ppl can think dependently. #ImWithHer","Hardey‏ @Hardeyaddra; 10 Sep 2016; #ImWithHer","https://twitter.com/Hardeyaddra; https://twitter.com/Hardeyaddra/status/774756863162408960; https://twitter.com/hashtag/ImWithHer?src=hash","https://pbs.twimg.com/profile_images/840258578959196160/deEzZrJs_bigger.jpg","","https://twitter.com/Hardeyaddra"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","There's one champion of equality in this race & her initials are HRC! @ChadHGriffin #HRCNationalDinner #ImWithHer pic.twitter.com/5G1IN1PXpD","Jared Solomon‏ @jaredssolomon; 10 Sep 2016; @ChadHGriffin; #HRCNationalDinner; #ImWithHer; pic.twitter.com/5G1IN1PXpD","https://twitter.com/jaredssolomon; https://twitter.com/jaredssolomon/status/774756857533431808; https://twitter.com/ChadHGriffin; https://twitter.com/hashtag/HRCNationalDinner?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/5G1IN1PXpD","https://pbs.twimg.com/profile_images/592545807515156480/8mIJjEf8_bigger.jpg; https://pbs.twimg.com/media/CsB9QE1VYAA6tKd.jpg","; ","https://twitter.com/jaredssolomon; "
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","#Hillary spoke the truth about many of your KKK, skin head, xenophobic, racists supported! Small handed man! #ImWithHer","Pam Bignardi‏ @pdbignardi; 10 Sep 2016; @realDonaldTrump; #Hillary; #ImWithHer","https://twitter.com/pdbignardi; https://twitter.com/pdbignardi/status/774756722510598144; https://twitter.com/realDonaldTrump; https://twitter.com/hashtag/Hillary?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash","https://pbs.twimg.com/profile_images/193925551/8c834d2c6091_bigger.jpg","","https://twitter.com/pdbignardi"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","HRC is with HRC and so am I. #ImWithHer pic.twitter.com/GMWSZdxDQV","Todd Metcalf‏ @jtoddindc; 10 Sep 2016; #ImWithHer; pic.twitter.com/GMWSZdxDQV","https://twitter.com/jtoddindc; https://twitter.com/jtoddindc/status/774756713383636992; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/GMWSZdxDQV","https://pbs.twimg.com/profile_images/768827422305378304/gKjR3BHF_bigger.jpg; https://pbs.twimg.com/media/CsB9GwvUIAA9nA-.jpg","; ","https://twitter.com/jtoddindc; "
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","#HillaryClinton is the real bigot! #hillarySoRacist #BasketOfDeplorables #correctTheRecord #ImWithHer pic.twitter.com/nGi6gju0yR","⚔The Mighty Night ⚔‏ @Night_Rider2014; 10 Sep 2016; #HillaryClinton; #hillarySoRacist; #BasketOfDeplorables; #correctTheRecord; #ImWithHer; pic.twitter.com/nGi6gju0yR","https://twitter.com/Night_Rider2014; https://twitter.com/Night_Rider2014/status/774756572551606273; https://twitter.com/hashtag/HillaryClinton?src=hash; https://twitter.com/hashtag/hillarySoRacist?src=hash; https://twitter.com/hashtag/BasketOfDeplorables?src=hash; https://twitter.com/hashtag/correctTheRecord?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/nGi6gju0yR","https://pbs.twimg.com/profile_images/693730217018281984/DgA0nT4c_bigger.jpg; https://pbs.twimg.com/media/CsB8-SKXgAA58e5.jpg","; ","https://twitter.com/Night_Rider2014; "
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","Where's #MikePence apology? Or @realDonaldTrump #MSNBC #FoxNews #CNN #Media #Hardball #StrongerTogether #ImWithHer https://twitter.com/shirlsadams/status/774738955933736960 …","#MGWV #DemForce‏ @lguard79; 10 Sep 2016; #MikePence; @realDonaldTrump; #MSNBC; #FoxNews; #CNN; #Media; #Hardball; #StrongerTogether; #ImWithHer; https://twitter.com/shirlsadams/status/774738955933736960 …","https://twitter.com/lguard79; https://twitter.com/lguard79/status/774756568285970432; https://twitter.com/hashtag/MikePence?src=hash; https://twitter.com/realDonaldTrump; https://twitter.com/hashtag/MSNBC?src=hash; https://twitter.com/hashtag/FoxNews?src=hash; https://twitter.com/hashtag/CNN?src=hash; https://twitter.com/hashtag/Media?src=hash; https://twitter.com/hashtag/Hardball?src=hash; https://twitter.com/hashtag/StrongerTogether?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/QsKhlVGNef","https://pbs.twimg.com/profile_images/696100448873422848/ssqIbMSV_bigger.jpg","","https://twitter.com/lguard79"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","Madonna said her wonderful 2 cents.#ImWithHer #strongertogether #arizona #Arkansas #Hillary2016 #AFRICANAMERICANShttps://twitter.com/Madonna/status/771363498869813248 …","NO ACCEPTANCE‏ @NoAcceptanceEvr; 10 Sep 2016; #ImWithHer; #strongertogether; #arizona; #Arkansas; #Hillary2016; #AFRICANAMERICANS; https://twitter.com/Madonna/status/771363498869813248 …","https://twitter.com/NoAcceptanceEvr; https://twitter.com/NoAcceptanceEvr/status/774756523805245440; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/strongertogether?src=hash; https://twitter.com/hashtag/arizona?src=hash; https://twitter.com/hashtag/Arkansas?src=hash; https://twitter.com/hashtag/Hillary2016?src=hash; https://twitter.com/hashtag/AFRICANAMERICANS?src=hash; https://t.co/bYk72ChX6n","https://pbs.twimg.com/profile_images/799412777618010113/zxN0R0Pr_bigger.jpg; https://pbs.twimg.com/media/CrRvATIWgAA8uQW.jpg","; ","https://twitter.com/NoAcceptanceEvr; "
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","Moms are always happy to make phone calls for gun sense candidates! @MomsDemand @Everytown #azleg #ImWithHer pic.twitter.com/3kZZYRX4M5","Missy PW‏ @PassyMissy; 10 Sep 2016; @MomsDemand; @Everytown; #azleg; #ImWithHer; pic.twitter.com/3kZZYRX4M5","https://twitter.com/PassyMissy; https://twitter.com/PassyMissy/status/774756455647879168; https://twitter.com/MomsDemand; https://twitter.com/Everytown; https://twitter.com/hashtag/azleg?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/3kZZYRX4M5","https://pbs.twimg.com/profile_images/823962805887901697/v6J_c9xa_bigger.jpg; https://pbs.twimg.com/media/CsB84jrUkAAUcoH.jpg","; ","https://twitter.com/PassyMissy; "
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","#ImWithHer Love you Joy!!! Keep them under control!! https://twitter.com/chbacon/status/774748918856810496 …","@StopHateNow‏ @njterrie; 10 Sep 2016; #ImWithHer; https://twitter.com/chbacon/status/774748918856810496 …","https://twitter.com/njterrie; https://twitter.com/njterrie/status/774756378648907776; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/nsXwtpMGwY","https://pbs.twimg.com/profile_images/851097678905659394/A4BSGXqg_bigger.jpg","","https://twitter.com/njterrie"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","A story familiar to women across America. #ImWithHer #HillarysArmyhttp://hrc.io/2clYw0J","MimiZelman #DemForce‏ @mimizelman; 10 Sep 2016; #ImWithHer; #HillarysArmy; http://hrc.io/2clYw0J","https://twitter.com/mimizelman; https://twitter.com/mimizelman/status/774756370159579136; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/HillarysArmy?src=hash; https://t.co/yM5PPi97bP","https://pbs.twimg.com/profile_images/847438023423807488/b2JSTknF_bigger.jpg","","https://twitter.com/mimizelman"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","@HillaryClinton She didn't really apologize. Thank God! #ImWithHer no matter what!","Mrs. ☀Cooper‏ @mlcooper63; 10 Sep 2016; @JoyAnnReid; @HillaryClinton; #ImWithHer","https://twitter.com/mlcooper63; https://twitter.com/mlcooper63/status/774756317638516736; https://twitter.com/JoyAnnReid; https://twitter.com/HillaryClinton; https://twitter.com/hashtag/ImWithHer?src=hash","https://pbs.twimg.com/profile_images/840035104592355329/Zr-Ay6rJ_bigger.jpg","","https://twitter.com/mlcooper63"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","#ImWithHer and i will always be I'M ALL IN 4HRC https://twitter.com/muwanguzi_nuru/status/774756052730572804 …","#ImStillWithHer‏ @muwanguzi_nuru; 10 Sep 2016; #ImWithHer; https://twitter.com/muwanguzi_nuru/status/774756052730572804 …","https://twitter.com/muwanguzi_nuru; https://twitter.com/muwanguzi_nuru/status/774756313490399232; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/pwKgf95mTT","https://pbs.twimg.com/profile_images/787586070112247808/2XupU-Op_bigger.jpg","","https://twitter.com/muwanguzi_nuru"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","but lose mouthed #Trump is ok over a year of his campaign at rallies n on Twitter? or d lock her up at d rallies ok? #ImWithHer","ADEKUNLE MOMOH‏ @KUNLEMOMOH; 10 Sep 2016; @ananavarro; #Trump; #ImWithHer","https://twitter.com/KUNLEMOMOH; https://twitter.com/KUNLEMOMOH/status/774756258742210560; https://twitter.com/ananavarro; https://twitter.com/hashtag/Trump?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash","https://pbs.twimg.com/profile_images/776953022727479296/C5eA-SU0_bigger.jpg","","https://twitter.com/KUNLEMOMOH"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","@Paul55770744 @col_nj Hill doesn't care she will b behind her wall with SS.I wonder if she'll let the #ImWithHer in?","Deplorable‏ @chellitis1; 10 Sep 2016; @LizCalcagni; @Paul55770744; @col_nj; #ImWithHer","https://twitter.com/chellitis1; https://twitter.com/chellitis1/status/774756144795582464; https://twitter.com/LizCalcagni; https://twitter.com/Paul55770744; https://twitter.com/col_nj; https://twitter.com/hashtag/ImWithHer?src=hash","https://pbs.twimg.com/profile_images/705935543033577472/JNEmPtj8_bigger.jpg","","https://twitter.com/chellitis1"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","Blow out your ditty bag Paul. You're the biggest chump going. #ImWithHer https://twitter.com/pryan/status/774708981533114368 …","Cdn Politico‏ @CdnPolitico; 10 Sep 2016; #ImWithHer; https://twitter.com/pryan/status/774708981533114368 …","https://twitter.com/CdnPolitico; https://twitter.com/CdnPolitico/status/774756129347866624; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/9DeNonc5WY","https://pbs.twimg.com/profile_images/825803159280943105/BDj7Oqe4_bigger.jpg","","https://twitter.com/CdnPolitico"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","#TimeToForget #ImWithHer #endhate Check the clock. Fifteen Years. It's time to Forget.pic.twitter.com/TuH2B22e6k","Liberal Rick‏ @3234w; 10 Sep 2016; #TimeToForget; #ImWithHer; #endhate; pic.twitter.com/TuH2B22e6k","https://twitter.com/3234w; https://twitter.com/3234w/status/774756111283093504; https://twitter.com/hashtag/TimeToForget?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/endhate?src=hash; https://t.co/TuH2B22e6k","https://pbs.twimg.com/profile_images/791459437386924032/LDqrTZnp_bigger.jpg; https://pbs.twimg.com/media/CsB8kdMXgAE_WjH.jpg","; ","https://twitter.com/3234w; "
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","There's only one candidate in this election who's ready to be America's Commander-in-Chief. #ImWithHer http://hrc.io/2cftea9","MimiZelman #DemForce‏ @mimizelman; 10 Sep 2016; #ImWithHer; http://hrc.io/2cftea9","https://twitter.com/mimizelman; https://twitter.com/mimizelman/status/774756106807545856; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/qgbgjixnys","https://pbs.twimg.com/profile_images/847438023423807488/b2JSTknF_bigger.jpg","","https://twitter.com/mimizelman"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","WOW STARBURCKS BOSS IS TREMENDOUS AND KIND #ImWithHer","#ImStillWithHer‏ @muwanguzi_nuru; 10 Sep 2016; #ImWithHer","https://twitter.com/muwanguzi_nuru; https://twitter.com/muwanguzi_nuru/status/774756052730572804; https://twitter.com/hashtag/ImWithHer?src=hash","https://pbs.twimg.com/profile_images/787586070112247808/2XupU-Op_bigger.jpg","","https://twitter.com/muwanguzi_nuru"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","Sometimes a spade must be called a spade to help them see themselves clearly. No one thinks they are a racist. #ImWithHer","q‏ @EybertD; 10 Sep 2016; #ImWithHer","https://twitter.com/EybertD; https://twitter.com/EybertD/status/774755962041339905; https://twitter.com/hashtag/ImWithHer?src=hash","https://pbs.twimg.com/profile_images/741108571106992128/k66Tfxuy_bigger.jpg","","https://twitter.com/EybertD"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","Do you respect #BlackLivesMatter Donald? Would you say that publicly? #ImWithHer #NeverTrumphttps://twitter.com/realDonaldTrump/status/774673449885192192 …","Gary‏ @Catalys_t; 10 Sep 2016; #BlackLivesMatter; #ImWithHer; #NeverTrump; https://twitter.com/realDonaldTrump/status/774673449885192192 …","https://twitter.com/Catalys_t; https://twitter.com/Catalys_t/status/774755930005135361; https://twitter.com/hashtag/BlackLivesMatter?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/NeverTrump?src=hash; https://t.co/nmrkrZfifp","https://pbs.twimg.com/profile_images/834571934834647040/2_wv0XSm_bigger.jpg","","https://twitter.com/Catalys_t"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","#ImWithHer Barbara has Trumps number. Loved it!!! https://twitter.com/coton_luver/status/774753319268909056 …","@StopHateNow‏ @njterrie; 10 Sep 2016; #ImWithHer; https://twitter.com/coton_luver/status/774753319268909056 …","https://twitter.com/njterrie; https://twitter.com/njterrie/status/774755925248925697; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/V4QVphDwaV","https://pbs.twimg.com/profile_images/851097678905659394/A4BSGXqg_bigger.jpg","","https://twitter.com/njterrie"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","I now respect Lindsey Graham, Romney (shudder), Flake and Sass #ImWithHer https://twitter.com/realdonaldtrump/status/774637168769830912 …","Nancy Siegel‏ @siegel_nancy; 10 Sep 2016; #ImWithHer; https://twitter.com/realdonaldtrump/status/774637168769830912 …","https://twitter.com/siegel_nancy; https://twitter.com/siegel_nancy/status/774755834555400193; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/TexGQixGyS","https://pbs.twimg.com/profile_images/823037002232856576/t4dJyKVF_bigger.jpg","","https://twitter.com/siegel_nancy"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","Ready to join @HRC at the #NationalDinner with @timkaine #ImWithHer pic.twitter.com/bMZaduZoJS","Abraham De La Cruz‏ @abrahamdelacruz; 10 Sep 2016; @HRC; #NationalDinner; @timkaine; #ImWithHer; pic.twitter.com/bMZaduZoJS","https://twitter.com/abrahamdelacruz; https://twitter.com/abrahamdelacruz/status/774755830713298944; https://twitter.com/HRC; https://twitter.com/hashtag/NationalDinner?src=hash; https://twitter.com/timkaine; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/bMZaduZoJS","https://pbs.twimg.com/profile_images/477119861135405056/zxhEwOjH_bigger.jpeg; https://pbs.twimg.com/media/CsB8Tv1UIAA0LQn.jpg","; ","https://twitter.com/abrahamdelacruz; "
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","At the same time #Hillary vows closer ties… #JillNotHill’s #AntiWar #ImWithHer -> #JillStein2016https://twitter.com/haaretzcom/status/774751892085678081 …","🇺🇸 🌎 🔥Apocalypse 🔥 🌎 🇷🇺‏ @inartic; 10 Sep 2016; #Hillary; #JillNotHill; #AntiWar; #ImWithHer; #JillStein2016; https://twitter.com/haaretzcom/status/774751892085678081 …","https://twitter.com/inartic; https://twitter.com/inartic/status/774755788002693120; https://twitter.com/hashtag/Hillary?src=hash; https://twitter.com/hashtag/JillNotHill?src=hash; https://twitter.com/hashtag/AntiWar?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/JillStein2016?src=hash; https://t.co/h8KBjb5w65","https://pbs.twimg.com/profile_images/654445997607620608/piF0gBPZ_bigger.jpg; https://pbs.twimg.com/media/CsBc3zTWYAArgbc.jpg","; ","https://twitter.com/inartic; "
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","FBI Comey's & #CrookedHillary Foundation Connection http://www.breitbart.com/2016-presidential-race/2016/09/10/exposed-fbi-director-james-comeys-clinton-foundation-connection/ … #ImWithHer & impreached #Clinton weaved #BasketOfDeplorables","Julissa‏ @ScriptPoetry; 10 Sep 2016; #CrookedHillary; http://www.breitbart.com/2016-presidential-race/2016/09/10/exposed-fbi-director-james-comeys-clinton-foundation-connection/ …; #ImWithHer; #Clinton; #BasketOfDeplorables","https://twitter.com/ScriptPoetry; https://twitter.com/ScriptPoetry/status/774755771800248320; https://twitter.com/hashtag/CrookedHillary?src=hash; https://t.co/JMmGcQ0DeX; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/Clinton?src=hash; https://twitter.com/hashtag/BasketOfDeplorables?src=hash","https://pbs.twimg.com/profile_images/845746716645249024/hIToA7CQ_bigger.jpg","","https://twitter.com/ScriptPoetry"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","This sums up the #BasketofDeplorables nicely. When he create's hostility w/his rhetoric it is a problem! #ImWithHer https://twitter.com/kylegriffin1/status/774611408533225472 …","schorri‏ @schorricaufield; 10 Sep 2016; #BasketofDeplorables; #ImWithHer; https://twitter.com/kylegriffin1/status/774611408533225472 …","https://twitter.com/schorricaufield; https://twitter.com/schorricaufield/status/774755607123406848; https://twitter.com/hashtag/BasketofDeplorables?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/hjP5Yfv0U4","https://pbs.twimg.com/profile_images/846605073681543168/t1ThqzoO_bigger.jpg; https://pbs.twimg.com/media/Cr_40nwWAAAw8ob.jpg","; ","https://twitter.com/schorricaufield; "
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","#ImWithHer come on ppl! Let's list the people that Trump has insulted!!!","Susan Saint James‏ @Saintjames46; 10 Sep 2016; #ImWithHer","https://twitter.com/Saintjames46; https://twitter.com/Saintjames46/status/774755545991385088; https://twitter.com/hashtag/ImWithHer?src=hash","https://pbs.twimg.com/profile_images/850036789284929536/5WKF0rNZ_bigger.jpg","","https://twitter.com/Saintjames46"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","I think she is right. They are more than half. it sound like this. Silent accomplices might be worse. #ImWithHer https://twitter.com/DayJojo771980/status/774754745546223616 …","ach‏ @Tolya_WA; 10 Sep 2016; #ImWithHer; https://twitter.com/DayJojo771980/status/774754745546223616 …","https://twitter.com/Tolya_WA; https://twitter.com/Tolya_WA/status/774755500617375744; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/Ck5oGnT5Mz","https://pbs.twimg.com/profile_images/705851756052291585/7OIYRqoh_bigger.jpg","","https://twitter.com/Tolya_WA"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","I wonder if those are the naked ones we saw in the parks??? #ImWithHer #FeelTheBern #nevertrumphttps://twitter.com/thehill/status/774742522497228800 …","Chuck S‏ @Soapm777; 10 Sep 2016; #ImWithHer; #FeelTheBern; #nevertrump; https://twitter.com/thehill/status/774742522497228800 …","https://twitter.com/Soapm777; https://twitter.com/Soapm777/status/774755495877963776; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/FeelTheBern?src=hash; https://twitter.com/hashtag/nevertrump?src=hash; https://t.co/j4lXaD0blD","https://pbs.twimg.com/profile_images/733468892/bad_hair2_bigger.jpg; https://pbs.twimg.com/media/CsBwN4lWYAI2TGE.jpg","; ","https://twitter.com/Soapm777; "
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","#EricTrump I see the rotten apple didn't fall far from the tree. #ImWithHer #WrongBasket #BasketOfDeplorables https://twitter.com/mcuban/status/774641887328120833 …","Tricia Sheldon‏ @TriciaSheldon; 10 Sep 2016; #EricTrump; #ImWithHer; #WrongBasket; #BasketOfDeplorables; https://twitter.com/mcuban/status/774641887328120833 …","https://twitter.com/TriciaSheldon; https://twitter.com/TriciaSheldon/status/774755466387787776; https://twitter.com/hashtag/EricTrump?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/WrongBasket?src=hash; https://twitter.com/hashtag/BasketOfDeplorables?src=hash; https://t.co/8TVDIJZwZx","https://pbs.twimg.com/profile_images/786000310795993088/jDYopRKF_bigger.jpg","","https://twitter.com/TriciaSheldon"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","I'd rather be in the #BasketOfDeplorables than #ImWithHer crowd. #Trump #Israeli TV http://youtu.be/BqUW4ZeJssA via YouTube","Joan of Arc Rises‏ @ArcJoanof; 10 Sep 2016; #BasketOfDeplorables; #ImWithHer; #Trump; #Israeli; http://youtu.be/BqUW4ZeJssA","https://twitter.com/ArcJoanof; https://twitter.com/ArcJoanof/status/774755435584688129; https://twitter.com/hashtag/BasketOfDeplorables?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/Trump?src=hash; https://twitter.com/hashtag/Israeli?src=hash; https://t.co/uJkmcI4QKs","https://pbs.twimg.com/profile_images/785330487061381121/s63DM83Y_bigger.jpg","","https://twitter.com/ArcJoanof"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","@baratunde One of the first to stand up and say not acceptable. Not flinching or spinning. That is why #ImWithHer #ExGOP","kimRN‏ @KimHenke1; 10 Sep 2016; @nicole_soojung; @baratunde; #ImWithHer; #ExGOP","https://twitter.com/KimHenke1; https://twitter.com/KimHenke1/status/774755430341939201; https://twitter.com/nicole_soojung; https://twitter.com/baratunde; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/ExGOP?src=hash","https://pbs.twimg.com/profile_images/822816562184933376/0vPiyVGN_bigger.jpg","","https://twitter.com/KimHenke1"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","Wow #HillaryClinton has clearly lost her mind #BasketOfDeplorables #ImWithHer #neverHillary #CorrectTheRecordpic.twitter.com/WaDHe0rQrb","⚔The Mighty Night ⚔‏ @Night_Rider2014; 10 Sep 2016; #HillaryClinton; #BasketOfDeplorables; #ImWithHer; #neverHillary; #CorrectTheRecord; pic.twitter.com/WaDHe0rQrb","https://twitter.com/Night_Rider2014; https://twitter.com/Night_Rider2014/status/774755393197178880; https://twitter.com/hashtag/HillaryClinton?src=hash; https://twitter.com/hashtag/BasketOfDeplorables?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/neverHillary?src=hash; https://twitter.com/hashtag/CorrectTheRecord?src=hash; https://t.co/WaDHe0rQrb","https://pbs.twimg.com/profile_images/693730217018281984/DgA0nT4c_bigger.jpg; https://pbs.twimg.com/media/CsB76VlWcAAnssc.jpg","; ","https://twitter.com/Night_Rider2014; "
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","True story! Hateful hateful hateful people out there ! #ImWithHer https://twitter.com/teapainusa/status/774698741798350848 …","DeAnna‏ @Daisypie54; 10 Sep 2016; #ImWithHer; https://twitter.com/teapainusa/status/774698741798350848 …","https://twitter.com/Daisypie54; https://twitter.com/Daisypie54/status/774755372288450560; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/dbJe7wAtuZ","https://pbs.twimg.com/profile_images/744885290263711744/b0ITBXbr_bigger.jpg","","https://twitter.com/Daisypie54"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-10%20until%3A2016-09-11&src=typd&lang=en","Talked to a woman who campaigned with 8-year old daughter for Obama. She's now 16 and campaigning for @HillaryClinton. #ImWithHer","Amanda Rykoff‏ @amandarykoff; 10 Sep 2016; @HillaryClinton; #ImWithHer","https://twitter.com/amandarykoff; https://twitter.com/amandarykoff/status/774755368199004161; https://twitter.com/HillaryClinton; https://twitter.com/hashtag/ImWithHer?src=hash","https://pbs.twimg.com/profile_images/825051563349532672/Z0IhpdgS_bigger.jpg","","https://twitter.com/amandarykoff"
